Unnamed: 0,text,label
1595,സിപിഎം ഏക വെക്തി കേന്ദ്രം ആയിരിക്കുന്നു ഇത് കമ്മ്യൂണിസത്തിന് അവസാനമാണ് hundredpoints,original
1859,പാത്രം കൊട്ടലും മെഴുകുതിരി കത്തിക്കലും ഇപ്പൊ ഇതാ തിരുവാതിര facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,original
1015,ശുഭ പ്രതീക്ഷ ,Fake
821,പ്ലീസ് തിരുവാതിരയല്ല പിണുവാതിര,original
575,eyoo njgak teruvatira kanan mutti nikuvale,original
3063,കിറ്റപ്പൻ ദൈബം,original
46,ldf varum ellam sheriyakumexpressionlessface,original
2780,dr ഗോബാലകൃഷ്ണൻ പറഞ്ഞതുപോലെ ഇവനൊക്കെ ചൈനക്കാരോട് കാശ് മേടിച്ചിട്ടുണ്ടാകും എന്നിട്ടായിരിക്കും ഇ വായന,Fake
307,ചൈന ഇനി ഭൂമിയിൽ വേണ്ടാ,Fake
1320,എന്ത്കൊണ്ട് ഇവരുടെ വെല്ലുവിളി ഒരു  തവണയെങ്കിലും സ്വീകരിച്ചു കൂടെ ഡിഗ്രിയും സര്ടിഫിക്കറ്റുമൊന്നും ഇല്ലെങ്കിലും ഒരുപക്ഷെ പരമ്പരാഗതമായ വല്ല അറിവുമുണ്ടെങ്കിൽ അതൊന്ന് പരീക്ഷിച്ചുകൂടെ എന്നിട്ട് വേണമെങ്കിൽ കേസെടുക്കുകയോ അകത്തിടുകയോ ചെയ്യാമല്ലോ,Fake
66,marunadan  paranja  pole  aavatte,Fake
1798,ഒരിക്കലും സങ്കല്പത്തിൽ പോലും കണ്ടിട്ടില്ലാത്ത ഒരു കാലം ഇതിന് കാരണകാരനായ ചതിയൻ ചൈനയെ ലോകം ശിക്ഷിക്കണം ശരിയായ നഷ്ടപരിഹാരം വാങ്ങിച്ചെടുക്കണം പരമാവധി ശിക്ഷ തന്നെ അവർക്ക് കൊടുക്കണം ഇല്ലങ്കിൽ ലോകത്തെ മറ്റു ജനവിഭാഗങ്ങൾ ഇല്ലാതെയാകാം ചൈന ലോക ജനതയെ അടിമകളാക്കിയേക്കാം ഈ നീചരാഷ്ട്രത്തെ തകർത്തെറിയണം   ,Fake
4324,സാജൻ  സർ  ഇനിയും ആശ്വാസ വചനങ്ങൾ  പറയുമാറാകട്ടെ  നല്ല  അവതരണംവിശ്വാസം  അതെല്ലേ  എല്ലാം thumbsup,Fake
966,chandile cheenaangryfaceangryface,Fake
4582,facewithtearsofjoyfacewithtearsofjoycpmfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,original
690,മറുനാടൻ പറയുന്നത്   ശദമാനം ശെരിയാണ്,Fake
2925,kope,original
1794,നിങ്ങള് പോളിയെ grinningsquintingfacegrinningsquintingfacegrinningsquintingface ഗംbird,original
1555,ഖുർആൻ നിൽ ഉണ്ടാവും അതിന്റ മരുന്ന് വായിച്ചു നോക്കിയാൽ മതി,Fake
1646,njan ippo parayunnathano viswasikkendathu atho pandu paranjatho,Fake
4732,devaythinu nanni,Fake
992,നന്നാവാത്ത രാജ്യമാണ് കേരളം ഉറപ്പായി foldedhandsfoldedhandsfoldedhands,original
4221,കൊറോണ കെട്ടടങ്ങിയതിന് ശേഷം മൂന്നാം ലോകമഹായുദ്ധത്തിന് scope ഉണ്ട് ചൈനീസ് സാധനങ്ങൾ ബഹിഷ്കരിക്കുക,Fake
1343,കലികാലം,original
1066,അയ്യയ്യോ അന്യായ ഉളുപ്പിലായ്മ എന്തൊരു അത്യാവശ്യമായ പ്രോഗ്രാം ആയിരുന്നു,original
4425,നന്മയുള്ള കേരളം ഭരണാധികാരി നന്നായാൽ അവിടെത്തെ ജനങ്ങൾ നന്നാവും ഇല്ലെങ്ങിൽ നേരെ തിരിച്ചാവും,original
424,വാക്സിൻ എടുത്തു ചത്താൽ സ്വർഗ്ഗത്തിൽ എത്തുമെന്ന് ഉണ്ടാക്കിയ തെണ്ടികൾ അവകാശപ്പെട്ടു,Fake
2402,vote cheythindo ennal anubhavichitto taa facewithtearsofjoyrollingonthefloorlaughingrollingonthefloorlaughingbeamingfacewithsmilingeyes,original
4612,ആ തിരുവാതിരകാര്‍ mask ധരിച്ച് എങ്കിലും കളിക്കാമായിരുന്നു വല്ലാത്ത ഒരു ചെയ്ത്തതായിപോയി,original
4478,cheriya problmes okke  for eg naduvedhana       mundineeremumps  aaaani rogamcornsvishachikilsakal poison s angana kore adhikam rogangal mattunna ente natil oru vaidhyar und but atgaaara ennonnum njan parayoola  karanam oru pakshe aaayaleum ningal kollum    mooper ulla kalam vareum njangalk oru dhairyam und itharam case okke dhayiryamaitt enikokke kanikan pattunund   ayurvedam nallathane endhineum kannandach puchikaruth   pinne ethra kark education kuravairikum  avar parayunnath oru pakshe pottatharamairikum   namal avarude budhi alakuvan allallo pokunnath namuk chikilsa kittanalle   avar chilapol athil experts airikum  poorvikanmarilninnum kittiya arivukal  athonnum regapeduthiyathairikukaum illa  so no evidence,Fake
3606,ചിരിക്കാതെ എന്ത് പറയാൻthinkingfacefacewithrollingeyessmilingfacewithsunglasses മെഗാ തിരുവാതിര പാർട്ടി സമ്മേളനങ്ങൾ ലുല്ലുമാൾ ഉത്ഘാടനം with ജനസാഗര shopping എന്ന്വേണ്ടാ സർവത്രകലാപരിപാടികളും കണ്ടില്ലാ കേട്ടില്ല എന്നൊക്കെ നടിച്ചിട്ട്smilingfacewithsunglasses ഇനിയിപ്പോൾ വലിയ വലിയ കരുതലുകാരായി സംരക്ഷകരായി സർക്കാര് മാറും അല്ലേthinkingface എല്ലാംകൂടി അടച്ചു പൂട്ടിച്ചു സാധാരണക്കാരായവരെ പണ്ടാരമടക്കുംsmilingfacewithsunglassesfacewithrollingeyesfoldedhands ചർക്കാർ ഉദ്യോഗസ്ഥർക്കും രാഷ്ട്രീയക്കാർക്കും ശമ്പളം മറ്റ് ആനുകൂല്യങ്ങളും മുടങ്ങത്തുമില്ല അല്ലേthinkingfacefacewithrollingeyessmilingfacewithsunglasses,original
2996,ഞാൻ പണ്ടേ പറഞ്ഞതല്ലേ ഇതൊക്കെ ചൈനയുടെ കളിയാണെന്ന്  shushingface,Fake
3735,ചൈന വയറസ് ആയോണ്ട് cpm ന് ബാധിക്കില്ല ഉവ്വോ,original
4966,usrussia and other countries should joint together and destroy china at the earliest otherwise the situation of the world will become very serious,Fake
4319,u please go amp collect the details from the hospital about the death rate,Fake
1364,ലെ പ്രവാസികൾ ഞങ്ങളിനി നാട്ടിലോട്ടില്ല ഇവിടെ ആണ് കൊറച്ചു സമാധാനംzippermouthfacesquintingfacewithtongue,original
568,with in two weeks the climate will became hot in chaina march all will end in hot climate the recovery is much higher than  chinain  middle east affected people are recovering fast,Fake
3754,എന്റെ ചങ്കിലെ ചൈന facewithrollingeyesthinkingface,Fake
1228,ivane okke madal eduthu adikkanam,original
1995,china is dangarous country  whereas we cannot blindly belive us  us is slowly putting its hegmoney in the field of science and technology under the heel of china,Fake
4005,അധികാരത്തിൽ എത്തിക്കഴിയുമ്പോൾ എല്ലാവരും ഇതേരീതിയിൽ തന്നെയാണ് ,original
4933,ഞങ്ങൾ തിരുവാതിര കളിക്കും ബേബി ചിരിക്കും,original
4645,ithokkee chinakku enthu,Fake
2973,ലോകം മുഴുവൻ നശിപിച്ചിട്ടു ചൈന വിലസി നടക്കുന്നു facewithrollingeyesfacewithrollingeyes,Fake
1214,വാക്കും പ്രവർത്തിയും തമ്മിലുള്ള അന്തരം ഇവരെപോലെ മനസിലാക്കിത്തരാൻ ആളില്ല,original
3528,താൻ സ്വയം പരിഹാസ്യനായി നാണം കെട്ടു പോകും കള്ള നസറാണി,Fake
3236,ശ്രീ കടക്ക് പുറത്ത് ഇന്ദ്ര ചന്ദ്ര കനക സ്വപ്ന വിജയ സ്വാമി നീണാൾ വാഴട്ടെgrinningface,original
1818,chetta chettande navu ponnavatte,Fake
3269,തലക്കു സുഖം ഇല്ല rollingonthefloorlaughingrollingonthefloorlaughing,original
883,ഇപ്പം എലാം ശെരി ആയി facewithhandovermouthfacewithtearsofjoy,original
4965,ബാങ്ക് കൊള്ളക്ക് കുറെ ഡാറ്റകൾ ഉണ്ടാക്കാൻ ആണ് പാവം കൊറോണയെ വലിച്ചിട്ടത്,Fake
1644,ഒരു പാട് കാലം  ചൈനക്ക്  ഇതുപോലെ മുന്നോട്ടു പോകാനാവില്ല  അത്യാഗ്രഹികൾക്കും ലോകം പിടിച്ചടക്കാൻ ഇറങ്ങി പുറപ്പെട്ട ഒരു രാജ്യത്തിനും ഒരു ലോക ദ്രോഹികൾക്കും  കാലം മാപ്പ് കൊടുത്തിട്ടില്ലകാത്തിരിക്കാം,Fake
4858,vaccine is always side effects because of the chemical content of any medicine have also side effects chemical and biological content is different in nature,Fake
3046,കിടിലോ കിടിലം പരിപാടി quotഗം  OKhandOKhand,original
215,കൊറോണ പ്രകൃതിക്ക് ആ ഭീ ചാര ദോഷം സംഭവിച്ചതാണ് ഗൃഹങ്ങളുടെ വഴിവിട്ട സഞ്ചാരം മാറി ശരിക്ക് സഞ്ചരിക്കാൻ തുടങ്ങിയതാണ് കെ റോണ കുറയാൻ കാരണം  ചരിത്രകാരൻ സജീവൻ പുതു വാശ്ശേരി,Fake
4103,അവഹേളിക്കരുത് നിങ്ങൾ പറയുന്നത്തെറ്റാണ്ima യെ ജനങ്ങൾ വിശ്വസിക്കുന്നില്ല,Fake
778,കോവിഡ് പ്രോട്ടോകോൾ ഇവർക്ക് ബാധകമല്ലേ,original
1896,ee vargeeya vadikalonnum chavunnillallo daivame kashtam,Fake
1748,കുട്ടികൾക്കു  വാക്സിൻ വേണ്ട   അപാര  കടുപ്പിടുത്തം  തന്നെ  മെഡിക്കൽ  ബിസ്നസ്  ജനം  തിരിച്ചറിയുക,Fake
1797,mukyanuvendi cheida thiruvadiraku covid virus povilla grinningfacegrinningfacegrinningface  allegilum covidkondu arum chavilla,original
3656,ചൈനയുടെ മുഖം മൂടി വലിച്ചു കീറി പ്രതിരോധിക്കുക ഇന്ത്യയും രംഗത്തു വരണം എന്താ പേടിച്ചിരിക്കുന്നത് ലക്ഷകണക്കിനു ആളുകളുടെ ജീവൻ എടുക്കാൻ കാരണ കാരായവരെയും അസുഖം മൂലം കഷ്ടതയും രോഗശയ്യയിലും പട്ടിണിയും ആയവരെ എല്ലാംഓർത്തെങ്കിലും ഇനിയെങ്കി ലും നമ്മുടെ പ്രധാനമന്ത്രി ഇറങ്ങണം അമേരിക്ക ഒന്ന് കൂടി ശക്തിപ്പെടുത്തണം മറ്റു രാജ്യങ്ങളും ശക്തമായി ഇറങ്ങണം സത്യം പുറത്ത വ,Fake
1120,china destroying by disaster god will punish them,Fake
754,ചൈനയിൽ കൊറോണ വൈറസിന്റെ ഭീകരത ലോകത്തിലേ മറ്റു രാജ്യങ്ങൾ എല്ലാം കണ്ടതല്ലേ എന്നിട്ട് എന്തുകൊണ്ട് വൈറസിന്റെ വ്യാപനം നിൽക്കുന്നത് വരേ ചൈനയിൽ നിന്നും ഉള്ള വിമാന സർവ്വിസ് നിർത്തിയില്ല എന്തുകൊണ്ട് ചൈനയിൽ വ്യാപിച്ചില്ല ചൈന വുഹാൻ അടച്ച് പൂട്ടിയിരുന്നു പുഹാനിൽ നിന്ന് ചൈനയുടെ ഒരു നഗരങ്ങളിലോട്ടും വിമാന സർവ്വിസ് ഇല്ലായിരുന്നു പക്ഷെ എല്ലാ രാജ്യങ്ങളിലോട്ടും സർവ്വീസ് നടത്തിയിരുന്നു വാ തുറന്ന് വച്ചു ചൈന അടിച്ച് വായിൽ കൊടുത്തു,Fake
1521,oky y u sendingig mody pictures sumtim,Fake
3973,കേരളം ആരോഗ്യകാര്യത്തിൽ ലോകത്തിനു മാതൃകയാണെന്ന് എന്തർത്ഥത്തിലാണ് പറയുന്നത്,Fake
3252,kastam,original
4030,ente wife ne  njan covid  dutykku vidilla,original
4354,swgadam,original
3070,udayip bharanam ann evday,original
119,ഇന്ന് ഈ പാർട്ടി ലോകമെങ്ങും  തിളങ്ങും  പിണറായി കാരണം  ആ വരി പൊളിച്ചു,original
2886,തിരുവാതിര കല്യാണം നടത്തിയാൽ കുഴപ്പം ഉണ്ടോ facewithtearsofjoy,original
3837,kovid    madangum sathyam aanu ithu nivarthi aakunnathu daivathintay samayavum daiva janathinay prarthanayum daivathintay athbhuda karunayum dayayimathumaathram lokathil aythra corona bacteria undu aynnu karthavu thampuranu kanakkunduoro corona bacteria kkum nithyakodi sthuthuyum sthothravum arppichu  lokathilay sakala papathinum kshaymapanavum kanneeroday thampurantay thirupaadapeettathil arppichal katunamayanu dayaluvum snayha sampoornanum aaya thampuran dayhippikkunna agniyal dayhippichu samaaddaanam thampurantay bhakthanmmarkku kodukkukayillayoee lokathil daivathintay srushttiyay aarkkum nashippikkuvan athikaaram koduthittillakodukkukayum illaalppam bhayam innu  subodathil irikkunnamanushyanu vannittunducorovarikayillayirikkaminiyum vallathum vannal onnu pidachu jeevan pokunnavan athinhayankaram aayathu thampuranu kazhiyum pharavonu ulla ahankaram nashippikkanum daivathay asradippillanum karthavintay karam athi bhayankaram ayirikkumbhoomiyil paalam uyarnnal ithinaykkavaluthayirikkum varikaayppozhayllam paapam payruki bhoomiyay keezhumayl maricchu aynnanueviday aynthuvannalum ayppol vannalum pavithrarar neethimanmmar surakshithar ayppozhumaynthum varattay  karthavintay ishttam,Fake
1043,akg centre poi kalik thiruvathira,original
3640,super bro,original
4733,കുംഭമേള ഒരു വർഷം  നടത്തിയില്ലെങ്കിൽ  കുഴപ്പം  ഒന്നുമില്ല കോവിഡ് വ്യാപിക്കും,Fake
2403,കൈകൊട്ടു അടിമേ കൈകൊട്ട് അടിമേ നമ്മുടെ ചകാവ് രത്തചാച്ചി ആയി,original
1531,sathiyam sathihiyamayi parayunnadann nebhichariya,Fake
1558,എന്റെ ഷാജൻ സാറേ താങ്കൾ ഒരു സത്യസന്ധനാണ് പക്ഷെ സത്യവും മതവുംആചാരങ്ങൾ പകലും രാത്രിയും പോലെയാണ് സത്യത്തിനൊപ്പം നിൽക്കുന്നത് എപ്പോഴും യുക്തിയാണ് താങ്കൾ ഒരു യുക്തിവാദി ആയി നോക്കൂ വെറുതെ മതങ്ങൾക്ക് വേണ്ടി വക്കാലത്ത് പറയാതെthumbsup അന്ന് തബ്ലീഗ് ആയിരുന്നെങ്കിൽ ഇന്ന് നഗ്നാനന്ദൻമാരാണ് വൃത്തികെട്ടവൻമാർenragedfaceenragedfaceenragedface,Fake
2159,കുംഭ മേള ഫേമസ് aayallonallakaryam,Fake
3797,മനോരമയുടെ നിഷ വൈറസിനോളം വരില്ല ചൈനയുടെ  കൊറോണ വൈറസ് ,Fake
260,കെട്ടു കഥകളിലെ ഇന്ദ്ര സദസ്സ് ആണ് ഓർമ്മ വരുന്നത് rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing ഇന്ദ്രനെ വാഴ്ത്തിപ്പാടുന്ന പരിചരകർ,original
2103,right sajan വർഗ്ഗീയ ചിന്തകളില്ലാത്ത ഒരു വ്യക്തി എന്ന നിലയിൽ ഉള്ള അഭിപ്രായമാണെനിക്ക് കൂട്ടം കൂടുന്നത് ഹിന്ദുവായാലും ക്രിസ്റ്റ്യാനിയായാലും മുസ്ലീമായാലും ഈ അവസരത്തിൽ അത്യന്തം അപകടകരമാണ് രാജ്യത്തിന് നാശമാണ് വർഗ്ഗീയ ചിന്തകൾ വെടിഞ്ഞ് ഇതൊക്കെ ഒഴിവാക്കുക കോവിസിനു മതമില്ല എന്ന കാര്യം ഓർമ്മിച്ചാൽ നന്ന്,Fake
876,വിവര ഇല്ലാത്തെ ആളുകൾ ഭരിക്കുമ്പോൾ   thinkingfacethinkingfacethinkingfacethinkingface,original
4372,ലോകം  മുഴുവൻ  ഉള്ള മനുഷ്യരേയും കുറച്ച്  കാര്യം മനസ്സിൽ  അക്കിക്കാൻ ദൈവം  കൊറോണ യിലൂടെ ഒരു  അവസരം  തന്നതാ,Fake
3935,ജെനിച്ചത് കേരളത്തിൽ  ഞാൻ educated അല്ല അതുകൊണ്ട് uae ൽ താമസിക്കുന്നു  വന്നാൽ   ദിവസം ഹോ    ദിവസാണ് ലീവ്  എത്ര മനോഹരമായ ആചാരം smilingfacesmilingfacegrinningfacegrinningfaceclappinghandsclappinghandsloudlycryingfaceloudlycryingface,original
2746,സാരമില്ല എല്ലായിടവും കൊറോണ വന്നതിനു ശേഷം അവസാനം അവരെ കൊറോണ പിടികൂടും  കാലം കാത്തിരുന്ന് കാണാം,Fake
3084,ഇന കാക്ക വിളി നല്ല അരോചകം program is good,original
1340,തിരുവാതിര ൻ്റ് പുതിയ വകഭേദംfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,original
1638,pingamp  പിണറായി facescreaminginfear,Fake
1753,nice videoresearch team super,Fake
1543,ഈ ജില്ലയിലൊക്കെയാണ് ഇവരുടെ സമ്മേളനങ്ങൾ,original
222,ചൈന വയറസ് ആയോണ്ട് cpm ന് ബാധിക്കില്ല ഉവ്വോ thinkingfacethinkingfacethinkingface,original
1249,പാട്ടുകാരൻ പാടു മ്പോൾ ജെയ്‌സ്രാജ എന്നതൊക്കെ പിണറായി എന്നാ ക്കിമാറ്റണം പിന്നെ ഒരിക്കലും നാവു തിരിയെ പോകരുത് ഇനി പിണു കാ ലപുരി പോയാലും പാടണം  quotപിണറായി സവ്യസാചി കാരണഭൂതായാ  ദൈവേ പിണറായി കേരീടി കാരണഭൂതയാ quot,original
4135,don t buy made in china items and don t go to china let that country be also like north korea other countries don t need their support leave that dirty  country,Fake
2079,avar social distance okke paalichappol avdethe rogam kurenjathaaakum allathe corona manushyare pedichu oadiyathu onnum alla enganethe news onnum kodukkaruthu epol sookshichu nadakkunnavar polum eni soookshikkathe aaakum ethokke kettaaal,Fake
101,ഹിന്ദു വായാലും മുസൽമാനായാലും ക്രിസ്ത്യനായാലും ഈ സാഹചര്യത്തിൽ കോവിഡ് ഒരുമിച്ച് അധിജീവിക്കാൻ എല്ലാവരും ഒത്തൊരുമിച്ചു പ്രെവർത്തിക്കുക എല്ലാ ആചാരങ്ങളും തൽക്കാലത്തേക്ക് സൈലന്റായി ചെയ്യൂ പിന്നീട് നമുക്ക് ജീവനുണ്ടെങ്കിൽ ആർഭാടമായി ചെയ്യാം,Fake
3524, അടുത്ത ഇലക്ഷനിലെങ്കിലും സ്ഥാനാർത്ഥികളെ തെരഞ്ഞെടുക്കുമ്പോൾ ജനങ്ങൾ ശ്രദ്ധിക്കേണ്ടത് ഏത് സ്ഥാനാർത്ഥിയാണോ ഒരു കാരണവശാലും ചികിത്സയുടേ പേരിൽ വിദേശത്ത് പോവില്ല എന്നു പ്രഖ്യാപിക്കുന്നോ ആ സ്ഥാനാര്ഥിയെ തെരഞ്ഞെടുക്കണം,original
3318,what a nonsense kerala,original
2923,last pravasielam,original
1224,agane samfavikkatte annu prathikkam,Fake
3662,nian oru sathayam parayatte corona poora anne paranjane njan nadakunnathe,Fake
2347,no facewithmedicalmaskmask,original
4574,  ഓഗസ്റ്റ്   ന് ഇന്ത്യക്ക് സ്വാതന്ത്ര്യം കിട്ടി എന്ന് പറയുന്നു ഇവിടെ കേരളത്തിൽ ജനിച്ചതുകൊണ്ട് ആണോന്നറിയില്ല അങ്ങനെ തോന്നുന്നില്ല facewithtearsofjoy,original
1310,chettan powli anu troll kidukissingfacewithclosedeyes,original
556,കേസ് എടുക്കാൻ കഴിവില്ലാത്ത കോടതി കൾ പാവങ്ങളെ പിഴ് യാൻ മാത്രം രാഷ്ട്രീയ ക്കാർ,original
3095,ayo odi vayo chinaye valanjitu akramikune,Fake
3156,ചൈനയുടെ ജൈവായുധമാണ് coronavirus മറ്റു രാജ്യങ്ങളെ സാമ്പത്തികമായി തകർത്ത് രാജ്യങ്ങളിൽ കടന്നു കയറി super power ആകാനുള്ള ശ്രമം മൂന്നാം ലോക മഹായുദ്ധത്തിന് എല്ലാ സാധ്യതയും കാണുന്നു,Fake
4464,ima sponsored programno doubt,Fake
3042,എല്ലാം സഹിക്കാം അല്ലാതെന്തു ചെയ്യാൻ ജയിപ്പിച്ചു വിട്ടില്ലേ അനുഭവിക്കുകതന്നെ,original
2853,ഒരു ഉളുപ്പുമില്ലാത്ത വർഗ്ഗം facewithtearsofjoyfacewithtearsofjoy,original
4386,facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoypatt sakhavine pokki parayuano atho trolluvano,original
3868, തനിക്ക് ലഭിച്ച ഗംഭീര സ്വീകരണത്തിന് ഒരുപാട് നന്ദിയുണ്ടെന്നും ഉടനെയൊന്നും ഈ നാട് വിട്ട് പോവില്ലെന്നും ഒമിക്രോൺ പ്രതികരിച്ചു ,original
186,താങ്കളും കേരളവും ഇന്ത്യയെ നാണം കെടുത്തുന്നു,Fake
2218,book all  medical practitioners who do not have recognized medical qualifications and those not registered in the respective medical councils,Fake
1579,rss  covide,Fake
3259,ban cpm,original
761,oru valiya yuddam nadakkum yenn nabi thagl paraju uoropummayi savthi amerikka,Fake
1033,എന്നിട്ടും അവരെ നിലനിർത്താനാണ് എല്ലാ രാജ്യങ്ങളുള്കും ജനത്തിനും താല്പര്യം,Fake
1800,അക്രമം അവസാനിപ്പിക്കുക  dyfi മദ്യപാനം ആരോഗ്യത്തിന് ഹാനികരം  മദ്യകുപ്പി,original
4864,വൈറസ്  രോഗത്തെ  തടയാൻ  പ്രകൃതി  ചികിത്സ  കൊള്ളില്ല,Fake
2768,കാരണഭൂതംfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,original
111,ഈ സ്ത്രീകൾക്കെല്ലാം covid test നടത്തണം,original
494,they took good precautions eu  us and uk ignored who guidelines as simple as that  stop being sceptical,Fake
1336,തിരുവാതിര കളിച്ചാൽ മോകൊറോണ വരില്ല കാറ്റത്തു പറന്നു പോവും,original
2446,കഴിഞ്ഞു പോയ ഇലക്ഷനുകൾ ആണ് കൊറോണ തോത് കൂട്ടിയെങ്കിൽ ഇപ്രാവശ്യം തിരുവാതിര,original
2024,ഇതിന് മുൻപ് താങ്കൾ പേടിപ്പിച്ചു ഇത് കേട്ടപ്പോൾ സമാധാനമായി,Fake
3453,ellaam murapole,Fake
4174,kristian andersen an associate professor of immunology and microbiology at scripps research and his colleagues looked at the genetic template for the spike proteins that protrude from the surface of the virus the coronavirus uses these spikes to grab the outer walls of its host s cells and then enter those cells they specifically looked at the gene sequences responsible for two key features of these spike proteins the grabber called the receptorbinding domain that hooks onto host cells and the socalled cleavage site that allows the virus to open and enter those cells   that analysis showed that the quothookquot part of the spike had evolved to target a receptor on the outside of human cells called ace  which is involved in blood pressure regulation it is so effective at attaching to human cells that the researchers said the spike proteins were the result of natural selection and not genetic engineering,Fake
905,ഇ പരിപാടി നടക്കുന്ന സമയത്ത് ലോക്ക് ഡൌൺ കർഫ്യൂ ഒന്നും ഉണ്ടായിരുന്നില്ല ഇവിടെ പൊങ്കാല നടന്ന പോലെ അതു നടന്നു so ആരേം കുറ്റപ്പെടുത്തിയിട്ട് കാര്യമില്ല,Fake
3590,അലോപതി ഇത്ര വികസിച്ചിട്ടും ഇത്രയും ആളുകളെ മരണത്തിന് വിട്ടുകൊടുത്തിട്ടും ആര്‍കും പരാതിയില്ല,Fake
4374,പാട്ടുകാരൻ പാടു മ്പോൾ ജെയ്‌സ്രാജ എന്നതൊക്കെ പിണറായി എന്നാ ക്കിമാറ്റണം പിന്നെ ഒരിക്കലും നാവു തിരിയെ പോകരുത് ഇനി പിണു കാ ലപുരി പോയാലും പാടണം പിണറായി സവ്യസാചി കാരണഭൂതായാ ദൈവേ പിണറായി കേരീടി കാരണഭൂതയാ,original
2672,enthayalum pinarayi bharanam keralam kutichoravatey facewithrollingeyesbeamingfacewithsmilingeyesfoldedhandsfoldedhandsfoldedhands,original
1806,evanmark eni ennavum budhi udikkunnat tphoooo,original
3487,sathyamalle,Fake
2625,അടുത്തത് കൊടുങ്ങല്ലൂർ ഭരണിക്ക് കോവിഡിന് ആൾകൂട്ടം ഭയമാണ് winkingfacewithtongue,original
275,konathile bharanam naanamille e my monoke  sheyyyyyperseveringfaceexplodinghead,original
1541,mandon maarude lokham kerala,original
4970,china ഉണ്ടാക്കിയ biological weapon അല്ലെ  അപ്പോൾ അതിന്റെ മറുമരുന്നും അവർ കണ്ടുപിടിച്ചതിനു ശേഷം virus തുറന്നു വിട്ടു അത്ര തന്നെ ചൈന ആയിട്ട് നല്ല ബന്ധം ഉള്ള റഷ്യക്ക് ചൈന മറുമരുന്ന് കൊടുത്തു വീട്ടുകാണും,Fake
3047,അവതരണം thumbsupmediumlightskintone,original
4275,in india our monsoon is the most effective amp vigorous disinfectant,Fake
1254,rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughingente ഈശ്വരാ,original
1599,പിണുങ്ങാണ്ടി ദൈവം,original
1930,പ്രകൃതിയുടെ വൈറസ് ആയിരുന്നെങ്കിൽ ഇത്ര ബുദ്ധിമുട്ടിക്കില്ലായിരുന്നു പ്രകൃതി തന്നെ നശിപ്പിക്കാനുള്ള വഴി തരുകയും പെട്ടെന്ന് നശിക്കുകയും ചെയ്യുമായിരുന്നു മനുഷ്യ നിർമ്മിതി ആയത് കൊണ്ടാണ് ലോകം മുഴുവൻ പ്രതിസന്ധിയിൽ തുടരുന്നത്,Fake
830,മഹാകുണ്ണമേള,Fake
1709,കൊറോണ കൂടാനുള്ള എല്ല കോപ്രായങ്ങളും കാണിച്ചുകൂടി അത് കൂടിയാൽ സ്കൂൾ അടച്ചു പൂട്ടിയാൽ എല്ലാം ആയെന്ന തീരുമാനം അംഗീകരിക്കാൻ പറ്റാത്തത്,original
2562,നിഷാന്തേട്ടൻ redheartredheartredheart,original
3553,vanagalnauseatedface,original
3229,അക്കങ്ങൾ എല്ലാം ശരിയാണല്ലോ    രണ്ടിലും     തന്നെയല്ലേ,original
4960,ഇത്രെയും വൃത്തികെട്ട പരുപാടി വേറെ ഇല്ല എന്തുവാന്നോ ഇത് ഈ സർക്കാരിന് ഒരു ബോധവും ഇല്ല വിവരം ആ വഴിക്കു കൂടെ പോയിട്ടില്ല ബാക്കി എല്ലാത്തിനും    പേര് മതി എന്ന് പറഞ്ഞിട്ട് മറ്റേടത്തെ പരിപാടി അല്ലെ ഇവന്മാർ കാണിച്ചത്   വർഷം ഇവരെ ഇനി സഹിക്കണമല്ലോ,original
1417,ഒരു രക്തസാക്ഷിയെ കിട്ടിയതല്ലേ ഒന്നു ആഘോഷിക്കണ്ട ഇങ്ങളിത് എന്താണപ്പ ഇങ്ങനെ,original
823,പന്നിന തിളച്ച എണ്ണയിൽ മുക്കി കൊല്ലണം,Fake
2206,വാക്സിൻ്റെ side effect ഒരു ദിവസം കൊണ്ടല്ല അതു വർഷങ്ങൾ കൊണ്ടാണ് സംഭവിക്കുന്നത് ,Fake
2826,trump was correct but dont had emotional control and china exploit that weaknessjoe biden can deal thisbut everything is too latechina is fully grown as a strong monster,Fake
4519,സഖാകളുടെ സമ്മേളനം ഇപ്പോൾ കുട്ടികളുടെ പഠിത്തം വീട്ടിലാക്കി ഇനി ഈ പാർട്ടി എത്ര ആളുടെ കഞ്ഞി കുടി മുട്ടിക്കും എന്ന് കണ്ടറിയാം,original
281,oru kaaranam avar thanne,Fake
620,കേൾക്കുമ്പോൾ ഒരു ആശ്വാസം,Fake
